pattern_components,pattern_gaps,pattern_size,intervals_count,intervals
"[{40, 148}]","[]",2,31,"(2426,3393);(5573,6325);(6111,6621);(6242,6742);(18466,19018);(20818,21318);(23964,24484);(26597,27296);(27022,28347);(28089,29038);(35171,35718);(35171,35718);(35171,35718);(37319,37886);(37610,38122);(38526,39377);(43426,44135);(43809,44602);(46890,47788);(50557,51352);(53718,54295);(54911,55455);(59082,59662);(59082,59662);(60508,61028);(62737,63720);(66608,67692);(78034,78856);(81504,82132);(81504,82132);(86007,86723)"
"[{40, 157}]","[]",2,4,"(11674,13061);(12941,14701);(65541,66206);(66600,67345)"
"[{40, 171}]","[]",2,71,"(28,1586);(1449,2565);(2484,3261);(3627,4753);(4552,5559);(7070,8348);(8001,9325);(9208,9776);(9208,9871);(10480,12394);(12648,13192);(13072,13597);(13766,16572);(16256,17183);(17183,17915);(18224,19871);(20307,21238);(21810,23094);(22839,24041);(24041,24712);(25138,26588);(26840,27424);(28603,30371);(30666,31532);(31120,32070);(31947,32874);(32649,34236);(35195,35872);(36266,38651);(38651,39357);(39764,41739);(42162,42677);(42162,42787);(42355,42855);(43930,45342);(45557,46333);(47058,47619);(47998,49121);(48855,50267);(50179,50758);(50179,51015);(52995,53998);(55285,55859);(56237,58100);(60210,60981);(61346,62520);(62071,62571);(62148,62946);(63275,63783);(64043,65266);(65025,65546);(65259,66755);(67538,69871);(71674,72654);(72272,72775);(72433,73151);(73448,74143);(73723,74360);(74964,76519);(76263,76896);(76699,77254);(78295,78998);(78582,79082);(78839,80316);(81200,81876);(81200,81876);(82334,82935);(82663,83207);(83207,84609);(84731,85255);(85975,87366)"
"[{40, 176}]","[]",2,10,"(17254,17865);(20682,21378);(23893,24514);(35381,35999);(46707,47644);(66980,67575);(70790,71561);(72790,74982);(81483,82009);(84771,85698)"
"[{40, 180}]","[]",2,10,"(42706,43523);(54681,55382);(54973,55568);(66669,67351);(73695,74221);(73827,74327);(74208,74709);(73827,74327);(74208,74709);(74208,74709)"
"[{40, 186}]","[]",2,10,"(26347,27162);(27031,27588);(27359,27936);(27529,28117);(32825,33455);(41123,41874);(41598,42133);(41874,42399);(42133,42726);(42580,43514)"
"[{40, 190}]","[]",2,3,"(1850,2810);(2557,3075);(2974,3482)"
"[{40, 201}]","[]",2,3,"(15928,16441);(16053,18388);(18770,19576)"
"[{40, 202}]","[]",2,2,"(8777,9295);(55944,56663)"
"[{40, 205}]","[]",2,1,"(50982,51532)"
"[{40, 209}]","[]",2,5,"(2717,3656);(13528,14154);(17837,18368);(17837,18368);(24325,24973)"
"[{40, 210}]","[]",2,1,"(59406,60003)"
"[{40, 226}]","[]",2,46,"(1130,1644);(2415,3903);(5535,7639);(7240,7740);(9155,10580);(11084,11849);(16382,17054);(16663,18457);(19096,19605);(19915,21772);(22392,23023);(22688,25021);(25527,26486);(26059,26652);(26486,28895);(29242,30375);(30122,32430);(33341,34121);(34660,36839);(36574,37075);(37231,40063);(41967,44613);(44988,45488);(46223,48210);(49939,52680);(55022,56610);(58954,60792);(60951,61984);(62477,64016);(64967,65532);(64967,65532);(66399,68418);(68743,69609);(69609,70284);(69609,71731);(72058,73160);(73160,74234);(73843,75185);(76812,78729);(84477,86680);(86291,86791);(86442,86952);(86291,86791);(86442,86952);(86442,86952);(86680,87366)"
"[{40, 238}]","[]",2,90,"(1961,3215);(2974,3952);(3529,4249);(3952,4490);(4784,6526);(6892,7788);(8126,8656);(8463,8965);(8656,9856);(9856,10356);(10397,12485);(12200,13103);(12984,14027);(13634,15142);(15586,16094);(15967,16470);(16094,17152);(17152,17932);(18058,19096);(18757,20639);(20273,20832);(20639,22623);(22229,22729);(22352,22853);(22998,23755);(26793,27293);(26722,27503);(27439,29361);(29066,29566);(29763,30318);(32061,33216);(33452,34026);(36205,36770);(36205,36956);(37163,38168);(37825,38714);(38426,39487);(39365,39906);(39688,40221);(39857,40662);(41249,41761);(41525,42193);(41761,44026);(43888,45201);(45365,48041);(47745,49742);(49421,50334);(50659,51430);(51667,52671);(52392,53075);(52791,53685);(53998,54515);(54462,54971);(54634,55505);(55259,55806);(55434,58151);(57907,58952);(58532,59059);(60072,61056);(61431,63733);(63412,64258);(63916,64421);(64033,64537);(64258,64963);(65380,68706);(68313,68876);(68565,69146);(68771,69271);(68876,69548);(68771,69271);(68876,69548);(70690,71222);(71022,72812);(72479,73729);(73967,74570);(74444,75303);(74872,75374);(75899,76978);(76817,78042);(77764,79227);(80083,82973);(82781,83340);(83585,84617);(84191,84692);(84583,85175);(84450,85622);(85507,86069);(85776,86507);(86195,87556);(87649,88149)"
"[{40, 247}]","[]",2,1,"(4201,5101)"
"[{40, 249}]","[]",2,1,"(62883,63758)"
"[{40, 250}]","[]",2,5,"(407,917);(63761,64261);(63761,64261);(71710,72477);(85889,86687)"
"[{40, 256}]","[]",2,24,"(441,1027);(441,1430);(13042,13718);(15296,16074);(17441,18261);(18841,19863);(22095,22632);(29355,29895);(29613,30244);(31844,33430);(33077,34034);(35719,36237);(35885,36636);(37369,38098);(40948,41501);(55911,56533);(59282,59845);(63613,64113);(68905,69405);(70001,70708);(70945,71510);(71223,71774);(71510,72010);(86733,87547)"
"[{40, 259}]","[]",2,4,"(20606,21165);(30424,31297);(34725,35393);(46166,46752)"
"[{40, 262}]","[]",2,2,"(65486,66190);(66617,67223)"
"[{40, 270}]","[]",2,1,"(4870,5645)"
"[{40, 271}]","[]",2,22,"(2651,3614);(13132,14210);(17189,18352);(20694,21536);(23811,24922);(27496,28648);(31180,31995);(35364,36395);(38663,39654);(42168,43020);(42608,44231);(46483,48188);(50989,52384);(55148,56236);(59267,60162);(63160,64192);(66693,67775);(70614,71564);(73666,74212);(73952,74633);(81227,82317);(84823,86141)"
"[{40, 272}]","[]",2,31,"(2467,3573);(6682,7345);(7170,7678);(9587,10341);(13075,14194);(17089,17940);(20581,21787);(23755,25176);(27473,28761);(28395,28963);(31040,32061);(31724,32645);(35042,36300);(37471,38442);(38558,39885);(42059,44242);(46502,48310);(50886,52344);(51935,52435);(54809,56584);(59232,60217);(62844,63472);(62844,64316);(66609,67429);(66609,67728);(70081,71710);(73292,74948);(77892,78703);(81397,82317);(84680,85180);(84820,85977)"
"[{40, 287}]","[]",2,1,"(83153,83661)"
"[{40, 298}]","[]",2,3,"(20159,21405);(22897,23578);(87531,88062)"
"[{40, 302}]","[]",2,5,"(8883,9383);(27382,27882);(37850,38714);(38824,39864);(55543,56242)"
"[{40, 311}]","[]",2,73,"(308,1378);(1168,1697);(1301,1841);(1602,4372);(5247,6983);(8642,10309);(11187,12090);(11776,14487);(15969,17277);(16889,17389);(17046,19020);(19822,21953);(23199,23700);(23395,24778);(24778,25748);(26346,27075);(26271,28367);(27984,28484);(28367,29070);(28367,29070);(28746,29405);(30704,31748);(34843,36445);(37311,37845);(37541,38041);(37917,38436);(38260,40418);(39993,40623);(40323,40837);(40588,41463);(42223,43898);(43888,44489);(43888,44896);(44581,45083);(44704,45485);(46182,47474);(47249,48132);(47682,48182);(47802,48302);(47848,48348);(47976,48612);(51107,52108);(54473,55109);(54473,55306);(54920,55421);(55734,56609);(56372,56956);(56372,56956);(58122,58640);(58447,59018);(58853,60212);(62182,62885);(63082,63628);(63082,63628);(64563,65119);(64563,65119);(65266,65970);(65737,66239);(66403,67441);(69077,71581);(71578,72081);(71578,72928);(73254,73997);(73811,75379);(76263,78979);(80486,81428);(81347,82804);(83245,83843);(83774,85202);(84959,85882);(85752,86986);(86584,87101);(87436,88150)"
"[{40, 320}]","[]",2,1,"(77695,78697)"
"[{40, 321}]","[]",2,3,"(77620,78601);(78200,78700);(78200,78700)"
"[{40, 339}]","[]",2,2,"(77287,77906);(77679,78179)"
"[{40, 346}]","[]",2,2,"(66458,66958);(66552,67326)"
"[{40, 352}]","[]",2,5,"(20273,20847);(20273,20847);(20847,21539);(20847,21795);(61957,63966)"
"[{40, 353}]","[]",2,6,"(1684,2870);(2593,3113);(3042,3837);(5307,7173);(8710,9388);(9170,10137)"
"[{40, 372}]","[]",2,1,"(48221,48800)"
"[{40, 375}]","[]",2,5,"(62800,63337);(84302,84802);(84540,85066);(84302,84802);(84540,85548)"
"[{40, 380}]","[]",2,8,"(16053,16746);(16929,17447);(16929,17667);(61912,62679);(62800,64036);(83884,84468);(84193,84838);(85112,86116)"
"[{40, 390}]","[]",2,2,"(33492,36436);(41565,43839)"
"[{40, 396}]","[]",2,1,"(23547,24479)"
"[{40, 406}]","[]",2,13,"(31739,32239);(31627,32132);(31739,32239);(35590,36168);(50324,50952);(55684,56184);(58203,59039);(59153,60208);(67256,67790);(72717,73253);(73926,75078);(84630,85130);(85440,86129)"
"[{40, 407}]","[]",2,2,"(16878,17378);(17091,17866)"
"[{40, 408}]","[]",2,9,"(16863,17499);(34978,35547);(65829,66349);(66349,66849);(66457,67008);(66349,66849);(66457,67182);(66895,67395);(67395,68015)"
"[{40, 414}]","[]",2,37,"(2142,2776);(22115,22623);(23234,24519);(30589,31581);(31229,31731);(31666,32682);(32486,33440);(33653,34277);(34446,34946);(34648,36160);(38887,39389);(38887,39389);(39064,39664);(50143,52857);(52581,53105);(53497,53998);(53497,54232);(55268,56118);(60499,61200);(61932,62432);(61932,62432);(62950,63897);(64874,65493);(64874,65493);(65952,66630);(67031,67630);(67396,68208);(69973,70819);(70657,71581);(71348,72043);(72178,75705);(75946,76937);(77307,78123);(81686,82274);(81686,82381);(83545,85752);(85408,85945)"
"[{40, 415}]","[]",2,2,"(20555,21176);(20555,21539)"
"[{40, 419}]","[]",2,4,"(57866,60027);(77319,77837);(77622,78251);(77837,78657)"
"[{40, 426}]","[]",2,4,"(38217,38750);(38898,39552);(65520,66101);(66896,67630)"
"[{40, 427}]","[]",2,2,"(33895,34512);(34906,35802)"
"[{40, 433}]","[]",2,5,"(27382,29325);(29465,30009);(33805,34885);(34885,35800);(35496,36047)"
"[{40, 434}]","[]",2,2,"(69760,70426);(70157,70679)"
"[{40, 439}]","[]",2,50,"(765,1518);(1190,1737);(1399,2018);(3927,5846);(8473,9781);(10799,12559);(12262,12904);(12669,13169);(12902,13541);(15006,16090);(16532,17152);(16812,17475);(17152,17820);(18717,19225);(18869,20336);(21982,23562);(23308,23858);(23991,24551);(23991,24551);(25307,26272);(26272,26786);(30004,31421);(33662,34576);(34561,35107);(37210,38066);(41162,41663);(45311,46315);(49825,50759);(52918,53501);(53272,53796);(53693,55009);(64622,66432);(68409,69203);(69145,69652);(69145,70391);(70537,71561);(72101,73148);(75277,76105);(75899,76505);(76361,77487);(77343,77857);(77343,77857);(77695,78277);(78987,79634);(80080,81000);(82811,83539);(83797,84604);(86319,87245);(87235,87784);(87235,88155)"
"[{40, 442}]","[]",2,5,"(45564,46078);(70970,71543);(70970,71543);(84540,85421);(85521,86053)"
"[{40, 465}]","[]",2,3,"(72715,73274);(73176,73731);(73478,74931)"
"[{40, 476}]","[]",2,56,"(393,995);(393,995);(2263,2789);(2487,3475);(4036,4806);(5171,7741);(8637,10638);(11265,11962);(13054,13926);(13727,14914);(16137,18314);(18776,19897);(19676,20512);(20779,21405);(21224,21732);(21284,22203);(25122,25819);(27180,28024);(27955,28461);(27955,28461);(30122,30788);(31268,32572);(35015,36372);(38651,39376);(43132,43789);(45796,46542);(46689,47769);(47904,48404);(48238,48745);(48238,48745);(50853,51582);(51281,51791);(51722,52242);(52084,52624);(54531,55487);(59213,59891);(60972,61511);(61967,62736);(62736,64523);(64720,65258);(66983,67483);(68655,69160);(70073,72063);(71802,72582);(73374,74299);(74467,75068);(75275,75848);(75275,76186);(77259,78672);(79127,79664);(79127,79664);(81312,82650);(83769,84480);(84862,85687);(85936,86473);(85936,86473)"
"[{40, 477}]","[]",2,1,"(5916,6647)"
"[{40, 489}]","[]",2,2,"(22588,23454);(23710,24629)"
"[{40, 491}]","[]",2,1,"(70705,71360)"
"[{40, 498}]","[]",2,3,"(30746,32353);(32104,32605);(32353,32998)"
"[{40, 510}]","[]",2,1,"(23979,24680)"
"[{40, 523}]","[]",2,6,"(3777,4535);(7289,7898);(15774,16438);(61739,63747);(63327,64286);(77743,78243)"
"[{40, 534}]","[]",2,15,"(8322,8851);(8322,8851);(9096,9666);(9096,9956);(13319,13893);(13287,13893);(21163,21681);(24467,25037);(24467,25037);(42623,43286);(71120,71823);(71120,71823);(77764,78323);(81797,82323);(82251,82761)"
"[{40, 537}]","[]",2,2,"(2250,2822);(5940,6533)"
"[{40, 545}]","[]",2,6,"(19303,21539);(22567,24639);(24380,24930);(49613,50194);(50359,51117);(51344,51928)"
"[{40, 548}]","[]",2,1,"(80079,80617)"
"[{40, 549}]","[]",2,2,"(42434,42934);(72510,73010)"
"[{40, 568}]","[]",2,1,"(45928,46692)"
"[{40, 571}]","[]",2,1,"(47398,47906)"
"[{40, 582}]","[]",2,7,"(41546,42130);(41874,42381);(42183,43153);(43060,43560);(57762,59623);(76246,77207);(77207,78438)"
"[{40, 590}]","[]",2,6,"(17869,18381);(23076,23603);(44372,44885);(44372,44885);(44673,45215);(64680,65210)"
"[{40, 593}]","[]",2,6,"(1714,2232);(2959,3459);(2959,3459);(20112,21493);(21244,21744);(26852,28207)"
"[{40, 605}]","[]",2,7,"(1204,3810);(4297,5866);(5579,7061);(9649,10227);(69524,70673);(70198,70702);(70384,71116)"
"[{40, 624}]","[]",2,2,"(15932,17408);(17219,18174)"
"[{40, 648}]","[]",2,1,"(14227,15117)"
"[{40, 650}]","[]",2,8,"(41996,42496);(46302,46975);(83813,84313);(83942,84489);(84092,84631);(84555,85431);(87034,87581);(87034,87581)"
"[{40, 652}]","[]",2,2,"(76960,77788);(77516,78844)"
"[{40, 665}]","[]",2,7,"(504,1364);(25391,26001);(40413,41141);(44498,45105);(52914,53536);(78972,79793);(86721,87221)"
"[{40, 676}]","[]",2,1,"(20511,21422)"
"[{40, 678}]","[]",2,2,"(20492,20993);(20796,21383)"
"[{40, 698}]","[]",2,2,"(65610,66112);(66734,67367)"
"[{40, 704}]","[]",2,9,"(38394,38991);(57938,60063);(70048,71070);(70778,71278);(71022,71543);(76474,77307);(77135,77689);(77523,78095);(77814,78558)"
"[{40, 731}]","[]",2,3,"(37912,38533);(38296,38969);(38688,39214)"
"[{40, 735}]","[]",2,1,"(9664,10457)"
"[{40, 741}]","[]",2,2,"(44341,44865);(47616,48166)"
"[{40, 750}]","[]",2,2,"(1495,2407);(2163,3736)"
"[{40, 752}]","[]",2,2,"(20892,21393);(21082,21744)"
"[{40, 767}]","[]",2,2,"(47512,48327);(80266,81600)"
"[{40, 770}]","[]",2,1,"(13790,15057)"
"[{40, 773}]","[]",2,1,"(75247,75747)"
"[{40, 784}]","[]",2,8,"(1248,1760);(2161,2917);(10640,11368);(28519,29118);(42493,43312);(43128,43631);(65318,66206);(66057,67473)"
"[{40, 807}]","[]",2,3,"(38558,39193);(65539,67770);(84982,85567)"
"[{40, 809}]","[]",2,6,"(23245,23997);(23702,24689);(57472,59229);(58777,59395);(83796,85298);(85151,86240)"
"[{40, 810}]","[]",2,5,"(46428,47325);(69897,70870);(70844,71542);(83760,84295);(84218,86033)"
"[{40, 825}]","[]",2,12,"(5893,6579);(12825,13404);(14162,14663);(20698,21365);(37952,38452);(59095,59679);(59349,59936);(62265,62969);(62969,63652);(62969,63850);(63635,64603);(78169,79307)"
"[{40, 830}]","[]",2,3,"(16084,16626);(16339,17306);(17473,18284)"
"[{40, 847}]","[]",2,2,"(5209,5717);(30756,31487)"
"[{40, 856}]","[]",2,7,"(7596,8129);(21611,22203);(21977,22515);(25319,26001);(29181,29692);(29391,29922);(33113,33723)"
"[{40, 857}]","[]",2,1,"(3370,3990)"
"[{40, 886}]","[]",2,4,"(70020,70910);(71056,71564);(84195,85220);(85567,86126)"
"[{40, 912}]","[]",2,2,"(23676,24277);(23676,24560)"
"[{40, 914}]","[]",2,4,"(20440,20941);(76341,77135);(77370,77906);(77622,78340)"
"[{40, 957}]","[]",2,3,"(27469,28034);(66189,66820);(81402,81902)"
"[{40, 977}]","[]",2,2,"(20581,21082);(31396,32021)"
"[{40, 979}]","[]",2,2,"(20814,21388);(20987,21672)"
"[{40, 980}]","[]",2,2,"(20324,21199);(20883,21693)"
"[{40, 985}]","[]",2,1,"(35027,35776)"
"[{40, 994}]","[]",2,1,"(28141,28641)"
"[{40, 1005}]","[]",2,1,"(19822,20333)"
"[{40, 1014}]","[]",2,1,"(2514,3173)"
"[{40, 1028}]","[]",2,1,"(59352,59852)"
"[{40, 1031}]","[]",2,1,"(22817,23477)"
"[{40, 1035}]","[]",2,1,"(13780,15073)"
"[{40, 1047}]","[]",2,1,"(12408,13084)"
"[{40, 1122}]","[]",2,7,"(1248,1971);(1248,1971);(1693,2193);(2387,3810);(9589,10408);(10607,11158);(10607,11282)"
"[{40, 1136}]","[]",2,2,"(33921,34540);(34287,34787)"
"[{40, 1147}]","[]",2,16,"(2688,3599);(5715,7440);(9453,10777);(13424,13964);(13424,13964);(17361,18198);(19559,22055);(23765,24919);(27496,28222);(35142,35994);(46643,47164);(55265,55807);(58949,60501);(62786,63735);(66794,67441);(81516,82227)"
"[{40, 1159}]","[]",2,2,"(57717,58532);(58292,58970)"
"[{40, 1173}]","[]",2,2,"(20493,21429);(59334,59834)"
"[{40, 1199}]","[]",2,6,"(2811,3543);(12750,13340);(12750,14688);(14443,15083);(14443,15083);(35503,36048)"
"[{40, 1234}]","[]",2,1,"(2531,3070)"
"[{40, 1240}]","[]",2,2,"(70533,71309);(70957,71504)"
"[{40, 1314}]","[]",2,1,"(46429,46962)"
"[{40, 1328}]","[]",2,28,"(272,1893);(4142,5850);(7185,7691);(7185,8696);(8310,8900);(8520,9403);(10782,12309);(11956,12510);(13284,13962);(13284,13962);(14702,16206);(15981,16550);(16175,16939);(18364,19975);(21336,21837);(21365,23434);(24105,25000);(25119,25619);(25119,26597);(26191,26871);(27628,28486);(28835,30594);(30594,31551);(32900,34241);(33881,35200);(36776,37964);(40939,41454);(48567,49526)"
"[{40, 1345}]","[]",2,15,"(5153,6144);(8640,9764);(11943,12742);(12710,13701);(16092,17069);(16910,17474);(19722,20599);(23270,24090);(26285,27469);(30068,31130);(30798,31315);(33815,34778);(34476,35002);(34726,35607);(54078,54821)"
"[{40, 1370}]","[]",2,1,"(20969,21469)"
"[{40, 1394}]","[]",2,6,"(19490,20510);(20259,21858);(61561,62078);(63049,63568);(63348,63890);(65136,67885)"
"[{40, 1418}]","[]",2,1,"(58999,59849)"
"[{40, 1436}]","[]",2,1,"(81311,81848)"
"[{40, 1460}]","[]",2,2,"(76651,77169);(76892,77460)"
"[{40, 1487}]","[]",2,2,"(20832,21542);(51015,51758)"
"[{40, 1498}]","[]",2,1,"(76665,77442)"
"[{40, 1579}]","[]",2,2,"(38599,39343);(42590,43118)"
"[{40, 1592}]","[]",2,1,"(61845,62463)"
"[{40, 1594}]","[]",2,1,"(19408,21573)"
"[{40, 1595}]","[]",2,1,"(50772,51335)"
"[{40, 1601}]","[]",2,1,"(85193,85880)"
"[{40, 1660}]","[]",2,2,"(18716,19285);(29021,29647)"
"[{40, 1678}]","[]",2,6,"(20049,20549);(20148,20985);(20737,21237);(20985,21562);(50876,51488);(51200,51837)"
"[{40, 1694}]","[]",2,4,"(45554,46101);(46421,47891);(54856,55357);(73218,74827)"
"[{40, 1705}]","[]",2,3,"(80469,81113);(80469,81281);(81058,81761)"
"[{40, 1716}]","[]",2,5,"(1402,3791);(4928,5657);(9724,10263);(81121,81733);(81121,81733)"
"[{40, 1764}]","[]",2,2,"(65372,66254);(66677,67193)"
"[{40, 1815}]","[]",2,2,"(39836,40420);(56455,57068)"
"[{40, 1823}]","[]",2,1,"(46517,47018)"
"[{40, 1860}]","[]",2,1,"(5483,6287)"
"[{40, 1900}]","[]",2,1,"(63258,63869)"
"[{40, 1931}]","[]",2,2,"(12677,13304);(12668,13499)"
"[{40, 1987}]","[]",2,3,"(16103,16626);(22902,23403);(69160,69660)"
"[{40, 1988}]","[]",2,1,"(35970,36531)"
"[{40, 2057}]","[]",2,2,"(15745,16811);(16561,17790)"
"[{40, 2066}]","[]",2,1,"(46431,47125)"
"[{40, 2076}]","[]",2,1,"(22966,23527)"
"[{40, 2136}]","[]",2,6,"(27083,27605);(65736,66442);(66442,66942);(66590,67169);(66442,66942);(66590,67554)"
"[{40, 2151}]","[]",2,3,"(50565,51065);(50565,51065);(50900,52062)"
"[{40, 2185}]","[]",2,6,"(76579,77511);(77953,78461);(78200,78770);(81422,82210);(84449,85355);(85159,85866)"
"[{40, 2189}]","[]",2,1,"(78139,78713)"
"[{40, 2209}]","[]",2,3,"(30841,31498);(30841,31498);(30841,31498)"
"[{40, 2216}]","[]",2,2,"(58343,59117);(59152,59653)"
"[{40, 2226}]","[]",2,1,"(22042,22654)"
"[{40, 2239}]","[]",2,28,"(2415,3690);(13381,14280);(16963,18082);(20579,21494);(23819,25012);(27516,28567);(29817,30723);(30409,32617);(35023,35624);(35023,36298);(38827,39700);(42833,43978);(46574,47206);(46574,48144);(50991,52303);(55110,56033);(59077,60318);(59884,60385);(62902,64186);(66534,67035);(66622,67725);(69860,70509);(70065,70565);(70260,70805);(70509,71731);(73830,75029);(80865,82453);(84818,85715)"
"[{40, 2242}]","[]",2,7,"(22675,23550);(23221,24778);(38448,39061);(38430,39061);(38748,39337);(38748,39337);(70564,71265)"
"[{40, 2384}]","[]",2,1,"(46316,46880)"
"[{40, 2441}]","[]",2,1,"(35178,35902)"
"[{40, 2630}]","[]",2,3,"(23793,24293);(23793,24293);(23793,24293)"
"[{40, 2750}]","[]",2,1,"(73442,74375)"
"[{40, 2811}]","[]",2,2,"(72779,73322);(74007,74815)"
"[{40, 2959}]","[]",2,2,"(79960,82285);(82285,83240)"
"[{40, 2966}]","[]",2,1,"(58802,59425)"
"[{40, 2989}]","[]",2,1,"(59273,60094)"
"[{40, 2991}]","[]",2,1,"(1527,2467)"
"[{40, 3150}]","[]",2,1,"(58462,60076)"
"[{40, 3271}]","[]",2,2,"(4662,5424);(15682,16304)"
"[{40, 3322}]","[]",2,1,"(61811,62402)"
"[{40, 3325}]","[]",2,2,"(46243,46763);(46644,47455)"
"[{40, 3362}]","[]",2,3,"(57849,58980);(59062,59611);(77681,78217)"
"[{40, 3412}]","[]",2,1,"(2430,3167)"
"[{40, 3435}]","[]",2,1,"(76954,77454)"
"[{40, 3503}]","[]",2,3,"(20148,20745);(20439,20965);(77610,78116)"
"[{40, 3511}]","[]",2,2,"(51023,51660);(51023,51660)"
"[{40, 3554}]","[]",2,3,"(26211,26719);(26397,26921);(27304,28039)"
"[{40, 3617}]","[]",2,4,"(5855,6465);(9658,10431);(20555,21672);(59096,60002)"
"[{40, 3736}]","[]",2,3,"(1678,2586);(2798,3426);(2798,3426)"
"[{40, 3760}]","[]",2,7,"(27175,27817);(27056,27564);(27175,27984);(38047,38564);(38446,38989);(38446,38989);(84834,85598)"
"[{40, 3800}]","[]",2,1,"(66564,67296)"
"[{40, 3828}]","[]",2,2,"(20168,20776);(20695,21759)"
"[{40, 3897}]","[]",2,1,"(76509,77035)"
"[{40, 3967}]","[]",2,3,"(2882,3524);(5740,6680);(6264,6879)"
"[{40, 3982}]","[]",2,1,"(6288,6951)"
"[{40, 3989}]","[]",2,4,"(58189,58862);(58746,59850);(73687,74187);(73782,74569)"
"[{40, 4071}]","[]",2,3,"(23338,23865);(23543,24043);(23789,24674)"
"[{40, 4227}]","[]",2,1,"(58287,58859)"
"[{40, 4337}]","[]",2,2,"(26333,26884);(76793,77394)"
"[{40, 4345}]","[]",2,2,"(73025,73525);(73344,74899)"
"[{40, 4651}]","[]",2,2,"(11964,12528);(13776,14542)"
"[{40, 4699}]","[]",2,3,"(20862,21489);(49552,50055);(49962,50856)"
"[{40, 4721}]","[]",2,1,"(30012,30590)"
"[{40, 4884}]","[]",2,5,"(61712,62929);(62629,63582);(63582,64195);(64312,64987);(84130,85423)"
"[{40, 4900}]","[]",2,1,"(23981,24481)"
"[{40, 4995}]","[]",2,2,"(62190,62761);(62761,64022)"
"[{40, 5039}]","[]",2,3,"(61936,62719);(62950,63562);(62784,63835)"
"[{40, 5153}]","[]",2,5,"(12424,13092);(13422,14014);(13634,14166);(69575,70517);(70391,71405)"
"[{40, 5283}]","[]",2,1,"(76460,78347)"
"[{40, 5729}]","[]",2,1,"(31181,31943)"
"[{40, 5730}]","[]",2,3,"(30986,32264);(35430,35956);(81357,82009)"
"[{40, 6129}]","[]",2,4,"(16122,16622);(17160,17968);(54402,55505);(55178,55678)"
"[{40, 6344}]","[]",2,1,"(65548,67096)"
"[{40, 7206}]","[]",2,4,"(37884,39441);(39127,39685);(83797,84409);(84584,85630)"
"[{40, 7647}]","[]",2,2,"(84430,84955);(84680,85903)"
"[{40, 7672}]","[]",2,1,"(13538,14146)"
"[{40, 8731}]","[]",2,1,"(37940,39692)"
"[{40, 8979}]","[]",2,2,"(11935,14218);(79947,82323)"
"[{40, 8986}]","[]",2,1,"(47059,47607)"
"[{40, 9151}]","[]",2,1,"(46854,47916)"
"[{40, 9502}]","[]",2,7,"(15639,16703);(16953,17975);(18332,19239);(20409,21104);(20779,21325);(37956,39781);(42753,43639)"
"[{40, 9511}]","[]",2,1,"(16425,17062)"
"[{40, 9556}]","[]",2,7,"(15937,16531);(16194,17323);(17561,18160);(17561,18160);(41989,43615);(44375,45225);(49390,50336)"
"[{40, 9580}]","[]",2,1,"(50184,51111)"
"[{40, 9618}]","[]",2,4,"(16979,17504);(17335,17903);(17441,17968);(70609,71144)"
"[{40, 9670}]","[]",2,1,"(69918,71290)"
"[{40, 10126}]","[]",2,2,"(19645,20939);(20612,21148)"
"[{40, 10129}]","[]",2,1,"(77687,78346)"
"[{40, 10171}]","[]",2,2,"(19647,20818);(20661,21523)"
"[{40, 10421}]","[]",2,1,"(23849,24682)"
"[{40, 10424}]","[]",2,3,"(21807,22331);(76439,77899);(77511,78746)"
"[{40, 10443}]","[]",2,1,"(30638,31138)"
"[{40, 10445}]","[]",2,2,"(47065,47587);(81275,81824)"
"[{40, 10447}]","[]",2,5,"(23149,24157);(24248,24896);(34609,35111);(38092,38602);(38359,38992)"
"[{40, 10449}]","[]",2,1,"(70487,71061)"
"[{40, 10470}]","[]",2,1,"(23266,23925)"
"[{40, 10477}]","[]",2,1,"(38275,39184)"
"[{40, 10491}]","[]",2,3,"(23067,23919);(23849,24452);(23849,24543)"
"[{40, 10492}]","[]",2,2,"(38956,39495);(39259,39876)"
"[{40, 10516}]","[]",2,11,"(35086,35590);(35541,36432);(51151,51756);(51531,52082);(51756,52302);(58323,58828);(58968,60389);(73098,73929);(73843,74576);(73843,75078);(84630,85130)"
"[{40, 10526}]","[]",2,1,"(22183,22945)"
"[{40, 10539}]","[]",2,1,"(46511,47164)"
"[{40, 10612}]","[]",2,1,"(22823,25175)"
"[{40, 10968}]","[]",2,1,"(70204,71077)"
"[{40, 11174}]","[]",2,1,"(38095,38992)"
"[{40, 11561}]","[]",2,3,"(30427,30973);(30642,31179);(30824,31391)"
"[{40, 11748}]","[]",2,1,"(38012,38671)"
"[{40, 11841}]","[]",2,2,"(30427,30967);(70470,71105)"
"[{40, 12492}]","[]",2,2,"(34112,34725);(34724,35377)"
"[{40, 12504}]","[]",2,1,"(35136,35700)"
"[{40, 12859}]","[]",2,2,"(59413,59917);(59585,60170)"
"[{40, 12926}]","[]",2,18,"(40420,41409);(42477,43041);(42477,43263);(44508,45744);(48595,49235);(52581,53678);(56817,57616);(60728,61728);(62351,63010);(64559,65274);(65081,65710);(68122,69452);(72104,73552);(73552,74516);(75161,77396);(78728,80599);(82461,84481);(86474,87793)"
