pattern_components,pattern_gaps,pattern_size,intervals_count,intervals
"[{225, 1816, 1834}]","[]",3,192,"(31946,32479);(45253,46080);(46313,47190);(46860,47391);(49265,49782);(55237,55761);(56612,57658);(62896,63728);(69627,70641);(77944,78450);(78662,79423);(81276,81973);(81850,82403);(85130,86094);(91771,92730);(98767,99586);(99438,99938);(101158,101800);(104017,104517);(105466,105971);(107793,108396);(108618,109219);(112563,113706);(115791,116619);(119442,120493);(122804,123367);(123574,124318);(126450,127141);(128512,129317);(129028,129787);(130432,131092);(131789,132587);(132240,132746);(135002,135590);(135955,136759);(136924,137582);(137324,137853);(137983,138530);(140115,141038);(143663,144392);(143981,144481);(146202,146860);(147488,148157);(149646,150538);(151246,151746);(151608,152530);(152669,153267);(155245,156213);(156468,156990);(157503,158057);(160303,161245);(163443,165147);(166791,167709);(168426,168926);(168699,169812);(171738,172294);(172016,172674);(173564,174226);(175556,176579);(176159,177443);(177400,177902);(178567,179099);(178763,179453);(179344,180071);(180071,180880);(181497,182077);(182504,184038);(184436,185032);(184934,185848);(187330,187954);(189955,190455);(190100,191070);(192553,193053);(192820,193375);(193189,193964);(194732,196068);(195759,196266);(196709,197693);(199665,201728);(202947,203765);(204065,205331);(205627,206504);(206504,207388);(209619,210686);(211036,211928);(212686,213473);(213146,213704);(214725,215435);(217184,217889);(217734,218920);(219111,219689);(221015,221902);(221559,222070);(223182,223688);(224456,225266);(226517,227363);(227689,228272);(229082,229805);(229522,230022);(229689,230197);(232656,233493);(234216,234764);(236100,236606);(236466,237054);(236784,237284);(237593,238295);(238594,239257);(240315,241041);(240953,241544);(244566,245429);(246882,247552);(248629,249451);(249194,250086);(254602,255633);(256012,256593);(258916,259541);(260038,260538);(266998,267889);(268583,269538);(269110,269610);(269369,269925);(270113,270900);(274518,275274);(275538,276486);(278319,279089);(279274,279946);(282206,283073);(285667,286850);(286514,287040);(288188,289104);(289462,289967);(289703,290361);(290180,290980);(291479,292090);(292351,292901);(293450,294423);(294078,294645);(294913,295446);(296722,297542);(299269,300359);(300883,301465);(301752,302982);(303586,304455);(306605,307223);(307034,307550);(307223,307819);(307984,308804);(308396,309444);(311930,312516);(312217,313091);(312913,313413);(314373,314880);(317864,318534);(320424,320950);(321334,321871);(321553,322145);(322469,323156);(323973,324560);(324468,324968);(324968,325476);(326692,327719);(328449,328964);(330732,331269);(331646,332337);(340515,341212);(340882,341703);(342128,342669);(345084,346064);(346326,346826);(346423,346981);(354017,354576);(362391,362938);(364022,364599);(365202,365841);(365606,366274);(382243,382919);(388750,389340);(389571,390139);(391965,392661);(395239,395908);(398362,398876);(398790,399351);(401594,402118);(446955,447755);(449789,450390);(461883,462728);(466240,466934);(470266,470893);(476725,477260);(476929,477571);(508508,509284);(511882,512399)"
"[{225, 2123, 2150}]","[]",3,3,"(182768,183348);(183014,183655);(218165,218762)"
"[{231, 479, 1534}]","[]",3,15,"(266473,267291);(268600,269568);(270435,271084);(278629,279409);(294274,294794);(309129,309767);(319256,319897);(320395,321135);(324481,324989);(348175,348733);(361784,362413);(370692,371192);(406694,407214);(520454,521366);(522316,522857)"
"[{231, 479, 1943}]","[]",3,15,"(266473,267291);(268600,269568);(270435,271084);(278629,279409);(294274,294794);(309129,309767);(319256,319897);(320395,321135);(324481,324989);(348175,348733);(361784,362413);(370692,371192);(406694,407214);(520454,521366);(522316,522857)"
"[{231, 1534, 1943}]","[]",3,15,"(266473,267291);(268600,269568);(270435,271084);(278629,279409);(294274,294794);(309129,309767);(319256,319897);(320395,321135);(324481,324989);(348175,348733);(361784,362413);(370692,371192);(406694,407214);(520454,521366);(522316,522857)"
"[{253, 1668, 2380}]","[]",3,5,"(156789,157316);(182550,183309);(182976,183516);(182976,183516);(217904,218642)"
"[{319, 388, 2403}]","[]",3,3,"(25959,26635);(58560,59220);(87615,88178)"
"[{324, 759, 951}]","[]",3,10,"(50534,51352);(88506,89163);(123199,124107);(131685,132337);(137733,138458);(174697,175463);(191976,192801);(314728,315265);(317953,318694);(342929,343573)"
"[{324, 759, 1394}]","[]",3,12,"(50534,51352);(88506,89163);(123199,124107);(131685,132337);(137733,138458);(139037,139728);(174697,175463);(191976,192801);(314678,315265);(317953,318694);(342929,343573);(458992,459552)"
"[{324, 759, 1989}]","[]",3,12,"(50534,51352);(88506,89163);(123199,124107);(131685,132337);(137733,138458);(139037,139728);(174697,175463);(191976,192801);(314678,315265);(317953,318694);(342929,343573);(458992,459552)"
"[{324, 951, 1394}]","[]",3,36,"(39100,40039);(50529,51352);(70698,71474);(83294,83823);(88412,89163);(101794,102528);(106610,107376);(123198,124107);(129056,129620);(131685,132337);(137732,138458);(153402,153913);(154528,155346);(161358,161985);(166570,167127);(168674,169174);(170277,171008);(174242,175463);(182480,183565);(191976,192801);(195020,195651);(213352,214392);(234156,234676);(239826,240419);(284497,285323);(286612,287147);(298190,299028);(299966,300468);(300142,300820);(306043,306668);(314728,315265);(317953,318694);(342927,343573);(397749,398317);(401585,402156);(484444,485033)"
"[{324, 951, 1989}]","[]",3,36,"(39100,40039);(50529,51352);(70698,71474);(83294,83823);(88412,89163);(101794,102528);(106610,107376);(123198,124107);(129056,129620);(131685,132337);(137732,138458);(153402,153913);(154528,155346);(161358,161985);(162404,162956);(166570,167127);(168674,169174);(170277,171008);(174242,175463);(182480,183565);(191976,192801);(195020,195651);(213352,214392);(234156,234676);(239826,240419);(284497,285323);(286612,287147);(298190,299028);(299966,300468);(300142,300820);(306067,306668);(314728,315265);(317953,318694);(342927,343573);(397749,398317);(401585,402156)"
"[{324, 1394, 1989}]","[]",3,34,"(39100,40039);(50752,51352);(70698,71474);(83038,83823);(88412,89163);(101983,102528);(123198,124107);(131685,132337);(137732,138458);(153402,153913);(154528,155346);(161358,161985);(162404,162956);(166570,167127);(168674,169174);(170277,171008);(174242,175463);(182480,183565);(191976,192801);(213352,214392);(239476,240419);(241135,241635);(261149,261663);(284603,285323);(298111,299028);(299966,300468);(300142,300820);(306067,306668);(314728,315265);(317953,318694);(342927,343573);(390020,390728);(401585,402156);(458728,459552)"
"[{341, 358, 2283}]","[]",3,1,"(109432,109932)"
"[{349, 1142, 2363}]","[]",3,268,"(3,1117);(923,1510);(923,2930);(2639,3252);(2639,4086);(4086,5964);(5566,6257);(5566,8091);(7820,10795);(10588,11151);(10588,12025);(11958,13443);(13315,13943);(13315,16627);(16551,18694);(18580,19166);(18580,19166);(18903,20817);(20701,21314);(20701,24394);(24286,24892);(24286,25938);(25543,26056);(25543,26056);(25938,27001);(26757,27673);(27337,28150);(27337,31055);(30622,31256);(30622,33223);(33133,33988);(33582,34197);(33582,34590);(34387,35074);(34387,35869);(35529,36106);(35529,40457);(40365,41821);(41820,42640);(43056,43868);(45242,46146);(46033,47364);(48693,49618);(51800,52304);(52062,52591);(52062,52922);(52821,53636);(56137,56825);(57633,58768);(58765,59479);(61365,62206);(65733,66649);(73156,74270);(74249,74749);(74249,75180);(74866,75545);(74866,75784);(82854,83426);(87078,87675);(300653,301321);(307499,308265);(309626,310464);(311324,311887);(312723,313566);(313331,313857);(313331,313857);(317767,318509);(321538,322529);(322322,323202);(323025,323667);(323025,323667);(326316,327037);(326767,327611);(328142,328906);(329152,329994);(329752,330439);(329752,332889);(332769,333344);(332769,333872);(333632,334316);(333632,334689);(334556,335610);(335215,336110);(335215,336421);(336630,337319);(337855,339940);(340439,342255);(342021,342614);(342021,342614);(342614,344083);(344416,345141);(345941,349255);(349675,350382);(352051,352919);(352806,353884);(353884,356133);(356954,357913);(357913,358413);(357913,358635);(358632,359466);(359403,359905);(359403,359905);(360298,361594);(361594,362364);(363035,363780);(364883,366949);(367692,369234);(368814,369705);(368814,370212);(370053,370553);(370053,370892);(371181,373002);(374045,374755);(374414,375096);(374414,375772);(376994,377590);(377590,378454);(379872,380572);(381032,382481);(383635,384610);(384610,385611);(385455,386088);(385455,386343);(387430,388020);(388210,389757);(391990,393062);(392828,393460);(392828,393759);(393425,394070);(393425,394070);(394550,395109);(394997,396210);(396113,396940);(397838,399221);(398988,399498);(398988,399498);(400848,401633);(401364,402064);(401364,403579);(404222,405259);(404922,405671);(404922,406491);(406325,406831);(406325,406831);(406830,407777);(407772,408275);(407772,408275);(407987,408752);(407987,409128);(408902,410084);(410084,411858);(411714,412491);(415062,415900);(415894,416550);(416550,419150);(419132,420089);(420088,420928);(421346,421923);(422119,424341);(426382,428355);(429460,431034);(431034,432178);(432177,433400);(434164,435176);(434791,435470);(434791,435925);(436386,438212);(438964,439508);(439246,439749);(439246,439749);(439692,440736);(440926,441539);(441820,442664);(442953,443770);(443770,444358);(444085,444707);(444085,445170);(444861,445666);(444861,446180);(446107,446998);(446998,448154);(448120,448971);(449285,450649);(450318,451009);(450318,451009);(451005,451748);(451612,452113);(451612,452436);(452436,453297);(452964,453745);(452964,454919);(454905,455746);(456066,456802);(457000,457853);(458004,459065);(459712,460886);(461078,461964);(462730,464310);(465583,467578);(468050,468609);(469573,470311);(470045,470806);(470045,471413);(472925,473468);(473827,474475);(474269,474920);(474269,474920);(475808,476699);(477156,478389);(478894,479895);(480267,482012);(481903,483205);(483036,483658);(483036,483892);(484165,486002);(486490,487065);(486918,487978);(487757,488418);(487757,489381);(489692,490492);(490155,491177);(491578,492894);(493260,494645);(495453,496363);(496285,497168);(496968,497593);(496968,500256);(500711,501311);(501016,501695);(501016,502946);(503810,504635);(504417,506259);(506970,510099);(511103,511999);(511650,512598);(512238,512738);(512238,512738);(512458,513094);(512458,513094);(515137,516960);(517524,519216);(519216,520162);(520338,520995);(521378,522112);(521785,522319);(521785,522799);(522664,523253);(522664,523253);(523018,523667);(523018,523667);(523424,523976);(523424,523976);(523666,524574);(524385,525646);(525459,525965);(525459,526448);(526448,526974);(526974,527701);(527701,528932);(528884,529482);(529420,529963);(529420,530737);(530819,531880);(531532,532358);(531532,533767);(534888,538254);(538447,539286);(539569,540424)"
"[{358, 678, 1336}]","[]",3,1,"(239567,240086)"
"[{426, 479, 860}]","[]",3,1,"(324508,325009)"
"[{426, 479, 1534}]","[]",3,174,"(45452,45953);(45452,46134);(70438,71232);(76028,76597);(76028,76943);(77444,78278);(80598,81098);(80598,81098);(81419,82123);(89586,90114);(92595,93467);(93453,93954);(93660,94212);(96134,96638);(96913,97493);(103259,103979);(112377,113187);(123861,124375);(129437,130105);(131258,132157);(136407,137056);(142781,143363);(145631,146246);(146503,147111);(151364,152198);(152053,152726);(164098,164624);(164516,165249);(171872,172466);(172186,172725);(172186,172725);(175968,176770);(178506,179262);(187202,187747);(188349,189078);(212586,213139);(212773,213764);(215892,216549);(215892,216549);(216229,216746);(219073,220062);(220168,220741);(220168,221161);(221404,221905);(222535,223440);(223599,224257);(224088,224759);(224022,224981);(224584,225112);(224676,225612);(226033,226810);(227182,227814);(228722,229943);(229592,230438);(230669,231572);(231528,232072);(235999,236527);(236157,237564);(237154,237705);(237409,238003);(242058,242638);(242058,242906);(249455,250272);(250689,251474);(252821,253520);(261698,262897);(266189,267134);(268463,269536);(270125,271641);(271782,272283);(271908,272524);(273835,275398);(275492,276459);(276329,277056);(277692,279398);(279913,281201);(282078,283013);(282971,283781);(283737,284785);(287355,288263);(288875,290097);(291985,293425);(294175,294954);(297816,298899);(298686,299186);(299179,299779);(299645,300212);(302401,303300);(304465,305309);(305309,306420);(306239,307159);(308088,308813);(308811,309765);(309765,310669);(310605,311532);(310604,311532);(313204,313804);(313495,314047);(313948,314513);(315656,316229);(318910,319464);(319121,319723);(319464,320487);(320231,320962);(322062,322645);(322589,323115);(324470,325223);(324989,325688);(330420,330920);(330420,331153);(332166,332747);(332878,333427);(333262,333914);(333715,334241);(336748,337249);(337832,338570);(339492,340370);(341392,342010);(343870,344414);(344978,345484);(345155,346029);(346315,347147);(347044,348132);(348406,349066);(352626,353367);(355903,356818);(361551,362412);(363603,364183);(363603,364282);(366385,367244);(369946,370727);(370654,371571);(372859,373429);(378918,379495);(380046,380570);(381794,383320);(386350,387147);(387653,388451);(394974,395743);(395631,396181);(404467,405047);(406501,407001);(415311,416050);(416350,416897);(421850,422713);(422399,422899);(422640,423185);(422399,422899);(422640,423242);(422640,423242);(424454,425089);(425084,425668);(437209,437710);(437256,437757);(439109,439624);(440728,441594);(449563,450082);(458227,458944);(461560,462193);(462193,463052);(471255,471809);(472945,473509);(481125,481912);(481679,482183);(484439,484976);(490579,491182);(492194,492942);(502231,502979);(507001,507592);(512048,512865);(520651,521366);(523593,524462);(524842,525343);(532710,533266)"
"[{426, 479, 1582}]","[]",3,56,"(45452,46134);(70438,71232);(76028,76597);(76028,76943);(77444,78278);(80598,81098);(80598,81098);(81419,82123);(89586,90114);(92595,93467);(93453,93954);(93660,94212);(96134,96638);(96913,97493);(103259,103979);(112377,113187);(123861,124375);(129371,130105);(131258,132157);(136168,137056);(142781,143363);(145631,146246);(146503,147111);(151364,152198);(152053,152726);(164098,164624);(164516,165249);(171872,172466);(172186,172725);(172186,172725);(175968,176770);(178506,179262);(187202,187747);(188349,189078);(219366,220002);(221404,221905);(226091,226735);(270881,271390);(283952,284713);(287424,287967);(302792,303292);(305651,306239);(325006,325656);(330569,331153);(332927,333427);(332927,333427);(333262,333853);(341392,342010);(345484,346029);(347044,347803);(348408,349003);(370189,370727);(381909,382420);(382751,383317);(382751,383317);(461571,462072)"
"[{426, 479, 1943}]","[]",3,8,"(262018,262897);(274777,275398);(280226,280918);(292165,292667);(319464,320023);(440974,441474);(461693,462193);(492232,492767)"
"[{426, 1534, 1582}]","[]",3,56,"(45452,46134);(70440,71232);(76028,76943);(77444,78278);(80598,81098);(81419,82123);(89586,90114);(92731,93467);(93453,93954);(93660,94212);(96134,96638);(96913,97493);(103259,103979);(112424,113187);(123861,124375);(129437,129975);(129371,130105);(131306,132157);(136168,137056);(142781,143363);(145631,146246);(146503,147111);(151605,152198);(152053,152726);(164098,164624);(164516,165249);(166962,167462);(171872,172466);(171872,172466);(172186,172725);(175968,176770);(178506,179262);(187202,187747);(188349,189078);(219366,220002);(221404,221905);(226091,226735);(270881,271390);(283952,284713);(287424,287967);(302792,303292);(305651,306239);(325006,325656);(330569,331153);(332927,333427);(332927,333427);(333262,333853);(341392,342010);(345484,346029);(347110,347803);(348408,349003);(370189,370727);(381909,382420);(382751,383317);(382751,383317);(461571,462072)"
"[{426, 1534, 1943}]","[]",3,94,"(58539,59194);(68408,68929);(219160,219868);(223504,224240);(223944,225478);(226023,226810);(228681,229207);(229207,230180);(231649,232356);(235145,235923);(235616,236117);(236413,237564);(237397,238140);(238634,239350);(240647,241177);(241574,242346);(244450,245002);(251774,252396);(252625,253173);(252829,254265);(262018,262902);(263468,263968);(264425,265216);(265045,265758);(265457,266084);(268463,269187);(270093,271543);(272883,273409);(272883,273868);(273867,274367);(273867,274367);(274131,275815);(275478,276459);(277661,278171);(277858,278573);(278573,279128);(280101,281322);(283283,283785);(283520,284456);(284307,284844);(285194,285696);(285375,286054);(288916,289766);(289420,290245);(291985,292928);(293972,295111);(294751,295420);(297860,299186);(298899,299444);(300212,301070);(302844,303403);(303111,303808);(305628,306420);(306134,306634);(309118,309629);(309893,310840);(311473,312011);(311473,312011);(313918,314418);(317708,318670);(319256,320362);(320231,321300);(321613,322159);(323478,324170);(324483,325222);(330420,331254);(333369,334295);(335012,335621);(342518,343208);(343918,344432);(344109,344614);(346596,347147);(352474,353150);(357433,358313);(357893,358611);(361809,362321);(361809,362321);(381274,382163);(382651,383320);(387543,388130);(387541,388130);(394828,395360);(396789,397289);(403283,403797);(415615,416129);(425089,425880);(440872,441594);(459560,460340);(461693,462193);(481396,481912);(481683,482183);(492232,492767);(531450,531985);(538356,538859)"
"[{426, 1534, 2232}]","[]",3,4,"(58539,59083);(58488,59083);(303111,303751);(381215,381840)"
